Cod_Loc,IdProvincia,IdDepartamento,Observaciones,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,actualizacion,gmap_url,categoria_antig
82014010,82,82014,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Arequito,Museo General Y Archivo Comunal De Arequito,E. Destéfanis 1178,NA,S2183XAB,3464,470 686,NA,NA,-33.150701,-61.47131,Localización precisa,NA,DNPyM,Municipal,1982,2017,"https://www.google.com/maps?q=-33.150701,-61.47131",1989-2019
82007010,82,82007,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Armstrong,Museo Histórico Municipal Enrico Orsetti,Bv. Pte. Perón 1674,NA,S2508APU,3471,460 555,NA,NA,-32.787067,-61.605455,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-32.787067,-61.605455",sin datos
82084070,82,82084,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Arroyo Seco,Museo Público Municipal De Arroyo Seco,9 de Julio y Bv. Mansueto Maiorano (Est. Ferroviaria),NA,2128,3402,426 790,NA,NA,-33.158424,-60.510122,Localización precisa,NA,DNPyM,Municipal,1997,2017,"https://www.google.com/maps?q=-33.158424,-60.510122",1989-2019
82014020,82,82014,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Arteaga,Museo Regional De Arteaga,Estación Ferroviaria,NA,2187,3467,450 252,NA,NA,-33.093534,-61.791683,Localización precisa,NA,DNPyM,Municipal,1997,2017,"https://www.google.com/maps?q=-33.093534,-61.791683",1989-2019
82105030,82,82105,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Barrancas,Museo Histórico Y De Ciencias Vicente R. Del Pópolo,L. N. Alem 726,NA,S2246BAL,3466,420 205,NA,NA,-32.235883,-60.979346,Localización precisa,NA,DNPyM,Comunal,NA,2017,"https://www.google.com/maps?q=-32.235883,-60.979346",sin datos
82014030,82,82014,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Berabevú,Museo Histórico De Berabevú,San Martín 157,NA,S2639BEA,3465,494 225,NA,NA,-33.342431,-61.862503,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-33.342431,-61.862503",sin datos
82014040,82,82014,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Bigand,Museo Histórico Cultural,Ex Estación Ferroviaria,NA,2177,NA,NA,NA,NA,-33.378513,-61.185481,Localización precisa,NA,DNPyM,Comunal,NA,2017,"https://www.google.com/maps?q=-33.378513,-61.185481",sin datos
82133010,82,82133,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Calchaquí,Complejo Museológico Privado N. Y A. Rodrigo,"Ruta Nacional Nº 11, Km 673, 2",NA,3050,3483,470 253,NA,NA,-29.891279,-60.280489,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-29.891279,-60.280489",sin datos
82056030,82,82056,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Cañada de Gómez,Museo Histórico Municipal,"Ballesteros 991, Altos del Teatro Verdi",NA,S2500AZO,3471,426 029,NA,NA,-32.819095,-61.389942,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-32.819095,-61.389942",sin datos
82119030,82,82119,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Carcarañá,Museo Regional De Carcarañá El Chingolo,Laprida 676,NA,S2138BCN,341,494 0060,NA,NA,-32.857142,-61.150398,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-32.857142,-61.150398",sin datos
82119030,82,82119,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Carcarañá,Museo De La Ciudad,Roca 1310,NA,S2138CTD,341,494 0060,NA,NA,-32.857792,-61.151359,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-32.857792,-61.151359",sin datos
82126020,82,82126,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Carlos Pellegrini,Museo Histórico Comunal Carlos Pellegrini,Bv. Alsina y Nicolás Lavalle,NA,2453,3401,480 065,NA,NA,-32.05509,-61.788921,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-32.05509,-61.788921",sin datos
82014050,82,82014,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Casilda,Museo Particular De Antropología E Historia Natural Los Desmochados,Remedios de Escalada 1321,NA,S2170FMM,3464,422 362,NA,NA,-33.037128,-61.15996,Localización precisa,NA,DNPyM,Privada,1994,2017,"https://www.google.com/maps?q=-33.037128,-61.15996",1989-2019
82014050,82,82014,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Casilda,Museo Y Archivo Histórico Municipal Don Santos F. Tosticarelli,Ovidio Lagos 1206,NA,S2170EYP,3464,426 535,gestion@casilda.datacopl.com.ar,NA,-33.051619,-61.158899,Localización precisa,NA,DNPyM,Municipal,1959,2017,"https://www.google.com/maps?q=-33.051619,-61.158899",1940-1979
82035010,82,82035,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Cayasta,Ruinas De Santa Fe La Vieja Y Museo Fundacional Argentina,Ruta Prov. N° 1 Km 78,NA,3001,3405,493 056,NA,NA,-31.196898,-60.159302,Localización precisa,NA,DNPyM,Provincial,NA,2017,"https://www.google.com/maps?q=-31.196898,-60.159302",sin datos
82091060,82,82091,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Ceres,Museo Regional De Ceres,Sarmiento 140,NA,S2340CWD,3491,420 659,NA,NA,-29.884814,-61.945202,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-29.884814,-61.945202",sin datos
82014070,82,82014,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Chañar Ladeado,Museo Comunal De Chañar Ladeado,Italia y Belgrano,NA,2643,3468,482 207,NA,NA,-33.32814,-62.040788,Localización precisa,NA,DNPyM,Comunal,NA,2017,"https://www.google.com/maps?q=-33.32814,-62.040788",sin datos
82105090,82,82105,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Coronda,Museo Municipal José Manuel Maciel,Sarmiento y 25 de Mayo,NA,2240,342,491 1370,NA,NA,-31.978075,-60.920119,Localización precisa,NA,DNPyM,Municipal,1982,2017,"https://www.google.com/maps?q=-31.978075,-60.920119",1989-2019
82056070,82,82056,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Correa,Museo Regional Y Archivo Histórico De Correa,Molina 1461,NA,S2506AYQ,3471,492 128,NA,NA,-32.850825,-61.254181,Localización precisa,NA,DNPyM,Comunal,NA,2017,"https://www.google.com/maps?q=-32.850825,-61.254181",sin datos
82126070,82,82126,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,El Trébol,Museo Municipal El Trébol,Avda. Libertad 200,NA,S2535AJO,3401,420 316,NA,NA,-32.205447,-61.702865,Localización precisa,NA,DNPyM,Municipal,1997,2017,"https://www.google.com/maps?q=-32.205447,-61.702865",1989-2019
82070050,82,82070,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Esperanza,Museo De La Colonización,Lehmann 1566,NA,S3080INZ,3496,427 383,museoesperanza@esperanza.gov.ar,NA,-31.450512,-60.931525,Localización precisa,NA,DNPyM,Municipal,1972,2017,"https://www.google.com/maps?q=-31.450512,-60.931525",1940-1979
82070050,82,82070,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Esperanza,Museo De La Máquina Agrícola,"Maestro Donnet S/N, Parque de la Agricultura",NA,3080,3496,420 09 INT 131,museoesperanza@esperanza.gov.ar,NA,-31.447261,-60.918438,Localización precisa,NA,DNPyM,Municipal,1980,2017,"https://www.google.com/maps?q=-31.447261,-60.918438",1989-2019
82028080,82,82028,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Firmat,Museo Municipal De Firmat,San Martín 1550,NA,S2630FXX,3465,423 520,NA,NA,-33.457295,-61.490859,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-33.457295,-61.490859",sin datos
82070070,82,82070,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Franck,Museo Particular Los Abuelos,Urquiza 2557,NA,S3009BJA,NA,NA,NA,NA,-31.586744,-60.939795,Localización precisa,NA,DNPyM,Privada,1983,2017,"https://www.google.com/maps?q=-31.586744,-60.939795",1989-2019
82084140,82,82084,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Funes,Museo Liceo Aeronáutico Militar,Av. Fuerza Aérea 1901,NA,2132,341,493 1278,NA,NA,-32.929386,-60.815292,Localización precisa,NA,DNPyM,Nacional,NA,2017,"https://www.google.com/maps?q=-32.929386,-60.815292",sin datos
82084140,82,82084,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Funes,Museo Ferroviario Y De La Ciudad De Funes Juan Murray,Tomás de la Torre 1726,NA,S2132ASB,341,493 6013,NA,NA,-32.917371,-60.811527,Localización precisa,NA,DNPyM,Municipal,2007,2017,"https://www.google.com/maps?q=-32.917371,-60.811527",1989-2019
82105130,82,82105,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Gálvez,Museo Municipal De Artes Visuales Orlando Ruffinengo,Rivadavia 781,NA,S2252HQE,3404,480 870,museoruffinengo@galvez.gov.ar,NA,-32.029919,-61.219101,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-32.029919,-61.219101",sin datos
82112050,82,82112,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Gobernador Crespo,Museo Histórico Regional Sebastián J. Puig,Belgrano S/N,NA,3044,NA,NA,NA,NA,-30.359457,-60.403877,Localización precisa,NA,DNPyM,Comunal,NA,2017,"https://www.google.com/maps?q=-30.359457,-60.403877",sin datos
82035020,82,82035,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Helvecia,Museo Histórico De Helvecia Doña Eulogia María Encina De Antille,Entre Ríos 807,NA,S3003ALG,3405,470 054,NA,NA,-31.101368,-60.088713,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-31.101368,-60.088713",sin datos
82070100,82,82070,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Humboldt,Museo Histórico De La Colonia Humboldt,Avda. Libertad 2180,NA,S3081ATO,3496,480 247,NA,NA,-31.4005,-61.084458,Localización precisa,NA,DNPyM,Privada,1993,2017,"https://www.google.com/maps?q=-31.4005,-61.084458",1989-2019
82112060,82,82112,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,La Criolla,Museo Comunal,Nicolás Nitri S/N,NA,3052,3498,495 214,NA,NA,-30.228626,-60.366489,Localización precisa,NA,DNPyM,Comunal,2001,2017,"https://www.google.com/maps?q=-30.228626,-60.366489",1989-2019
82133090,82,82133,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,La Gallareta,Museo Histórico La Forestal De La Gallareta,Rivadavia S/N,NA,3057,3483,496 125,NA,NA,-29.587974,-60.379933,Localización precisa,NA,DNPyM,Comunal,NA,2017,"https://www.google.com/maps?q=-29.587974,-60.379933",sin datos
82091170,82,82091,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Las Palmeras,Museo Paseo De Los Recuerdos,Paseo de la Estación S/N,NA,S2326XAD,3409,491 009,NA,NA,-30.635096,-61.627695,Localización precisa,NA,DNPyM,Comunal,NA,2017,"https://www.google.com/maps?q=-30.635096,-61.627695",sin datos
82007030,82,82007,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Las Parejas,Museo Y Archivo Del Centenario,Cortada 13 Bis (Entre Calle 11 y Avda. 13),NA,2505,3471,471 666,NA,NA,-32.685098000000004,-61.518555,Localización precisa,NA,DNPyM,Municipal,2001,2017,"https://www.google.com/maps?q=-32.685098,-61.518555",1989-2019
82007040,82,82007,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Las Rosas,Museo Criollo Francisco Scutella,Lavalle 956,NA,S2520BZT,3471,452 594,NA,NA,-32.476309,-61.585445,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-32.476309,-61.585445",sin datos
82007040,82,82007,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Las Rosas,Museo Municipal Centenario,"Bv. Kemmis 1000, Predio Estación Ferrocarril",NA,S2520AQU,3471,452 235,NA,NA,-32.480992,-61.574778,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-32.480992,-61.574778",sin datos
82063090,82,82063,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Llambi Campbell,Museo Del Pueblo,Gral. Urquiza 338,NA,S3036AJH,3497,420 029,NA,NA,-31.188705,-60.748465,Localización precisa,NA,DNPyM,Comunal,NA,2017,"https://www.google.com/maps?q=-31.188705,-60.748465",sin datos
82063090,82,82063,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Llambi Campbell,Museo Rio Salado,Zona Rural,NA,3036,NA,NA,NA,NA,-31.188705,-60.748465,Localización precisa,NA,DNPyM,Comunal,NA,2017,"https://www.google.com/maps?q=-31.188705,-60.748465",sin datos
82042170,82,82042,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Maggiolo,Museo Dr. Reynaldo Laboureau,Carreras 627,NA,S2622AEI,3462,492 278,NA,NA,-33.726809,-62.247803,Localización precisa,NA,DNPyM,Comunal,NA,2017,"https://www.google.com/maps?q=-33.726809,-62.247803",sin datos
82126120,82,82126,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,María Susana,Museo De La Colonia Y Las Comunicaciones De Estación Matilde,Bv. San Martín S/N,NA,3013,3401,467 150,NA,NA,-32.267908,-61.900993,Localización precisa,NA,DNPyM,Comunal,NA,2017,"https://www.google.com/maps?q=-32.267908,-61.900993",sin datos
82070150,82,82070,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Matilde,Museo Histórico E Interactivo Del Trigo Al Pan,"Bv. San Martín, Esq. Italia (Estación)",NA,S3013XAD,342,499 3118,NA,NA,-31.795648,-60.981788,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-31.795648,-60.981788",sin datos
82091180,82,82091,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Moisés Ville,Museo Histórico Comunal Y De La Colonización Judía Rabino Aarón Halevi Goldman,25 de Mayo 188,NA,S2313AAD,3409,420 665,museo_mv@interclass.com.ar,www.museomoisesville.com.ar,-30.711537,-61.472049,Localización precisa,NA,DNPyM,Comunal,1989,2017,"https://www.google.com/maps?q=-30.711537,-61.472049",1989-2019
82063100,82,82063,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Monte Vera,Museo Histórico Regional,Santiago del Estero 1128,NA,S3030AUB,342,490 4052,NA,NA,-31.513628,-60.675977,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-31.513628,-60.675977",sin datos
82028170,82,82028,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Peyrano,Museo Comunal 30 De Julio,Av. Centenario 1005,NA,S2113ABG,3460,470 101,NA,NA,-33.53862,-60.800729,Localización precisa,NA,DNPyM,Comunal,NA,2017,"https://www.google.com/maps?q=-33.53862,-60.800729",sin datos
82084230,82,82084,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Pueblo Esther,Museo Piedras Blancas,Castelli 1630,NA,2126,341,463 2485,NA,NA,-33.066033,-60.583382,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-33.066033,-60.583382",sin datos
82021310,82,82021,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Privado Polifacético,Urquiza 154,NA,S2300LND,3492,432 451,NA,NA,-31.253254,-61.481461,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-31.253254,-61.481461",sin datos
82021310,82,82021,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Y Biblioteca De La Música Y El Sonido,Av. Hipólito Irigoyen 1653,NA,S2300MAD,3492,432 838,NA,NA,-31.277163,-61.497356,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-31.277163,-61.497356",sin datos
82021310,82,82021,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Colección De Arte Precolombino Arminio Weiss,Bv. Santa Fe y 9 de Julio,NA,S2300KTA,3492,435 050,muhisraf@santafe.com.ar,NA,-31.2529,-61.4907,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-31.2529,-61.4907",sin datos
82021310,82,82021,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Histórico Municipal De Rafaela,9 de Julio y Bv. Santa fe,NA,S2300MHA,3492,435 050,NA,NA,-31.252793,-61.49064,Localización precisa,NA,DNPyM,Municipal,1998,2017,"https://www.google.com/maps?q=-31.252793,-61.49064",1989-2019
82021310,82,82021,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo De La Fotografía Del Foto Cine Club Rafaela,Sarmiento 530,NA,S2300QVL,3492,431 983,muisraf@arnet.com.ar,NA,-31.2518,-61.4856,Localización precisa,NA,DNPyM,Municipal,1998,2017,"https://www.google.com/maps?q=-31.2518,-61.4856",1989-2019
82021310,82,82021,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Municipal De Arte Dr. Urbano Poggi,Sarmiento 530,NA,S2300QVL,3492,431 983,NA,NA,-31.2518,-61.4855,Localización precisa,NA,DNPyM,Municipal,1998,2017,"https://www.google.com/maps?q=-31.2518,-61.4855",1989-2019
82021310,82,82021,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rafaela,Museo Municipal Usina Del Pueblo,Av. Santa Fe 1633,NA,S2300KUD,3492,502 016,museousina@rafaela.gov.ar,NA,-31.2556,-61.4741,Localización precisa,NA,DNPyM,Municipal,2003,2017,"https://www.google.com/maps?q=-31.2556,-61.4741",1989-2019
82049180,82,82049,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Reconquista,Museo Municipal De Artes De Reconquista,Patricio Diez 716 (Esq. Obligado),NA,S3560FUP,3482,471 704,NA,NA,-29.14436,-59.644757,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-29.14436,-59.644757",sin datos
82049180,82,82049,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Reconquista,Museo Histórico De La Ciudad De Reconquista,Bv. España y Roca,NA,3560,3482,15 580 877,NA,NA,-29.154788,-59.645096,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-29.154788,-59.645096",sin datos
82049180,82,82049,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Reconquista,Museo Municipal De Arqueología Y Paleontología,Mitre y Olessio S/N,NA,3560,3482,425 117,NA,NA,-29.144785,-59.649856,Localización precisa,NA,DNPyM,Municipal,1970,2017,"https://www.google.com/maps?q=-29.144785,-59.649856",1940-1979
82098050,82,82098,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Romang,Museo De La Colonización Cuatro Gaspares,"Urquiza S/N, Entre Gaspar Kaufmann y Samuel Sager",NA,3555,3482,496 042,NA,NA,-29.504313,-59.748599,Localización precisa,NA,DNPyM,Comunal,NA,2017,"https://www.google.com/maps?q=-29.504313,-59.748599",sin datos
82084270,82,82084,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Macro (Museo De Arte Contemporáneo De Rosario),Bv. Oroño y el Río Paraná,NA,2000,341,480 4981,NA,NA,-32.930053,-60.650826,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-32.930053,-60.650826",sin datos
82084270,82,82084,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De La Memoria,Av. Aristóbulo del Valle y Callao,NA,S2000AAT,341,480 4511 INT. 231,NA,NA,-32.930809000000004,-60.657231,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-32.930809,-60.657231",sin datos
82084270,82,82084,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Ferroviario Mario Mayo,Paraná y 3 de Febrero. Estación Rosario Oeste,NA,2000,NA,NA,NA,NA,-32.943427,-60.692571,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-32.943427,-60.692571",sin datos
82084270,82,82084,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Del Correo,Córdoba 721,NA,S2000AWG,341,420 0768,NA,NA,-32.947571,-60.633067,Localización precisa,NA,DNPyM,Mixta: Municipal/Privada,NA,2017,"https://www.google.com/maps?q=-32.947571,-60.633067",sin datos
82084270,82,82084,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Privado El Paraná Y Las Islas,"Estación Fluvial de Rosario, Av. Belgrano y Raúl Domínguez",NA,2000,341,485 5665,NA,NA,-32.949208,-60.626489,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-32.949208,-60.626489",sin datos
82084270,82,82084,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De Arte Sacro Eduardo Amanzacio Barnes,Laprida 1235 (Subsuelo del Teatro el Círculo),NA,S2000CFO,341,448 3784,NA,NA,-32.952741,-60.635372,Localización precisa,NA,DNPyM,Privada,NA,2017,"https://www.google.com/maps?q=-32.952741,-60.635372",sin datos
82084270,82,82084,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo De La Ciudad,"Bv. Oroño 2300, Parque de la Independencia",NA,2000,341,480 8665,NA,NA,-32.961241,-60.657803,Localización precisa,NA,DNPyM,Municipal,NA,2017,"https://www.google.com/maps?q=-32.961241,-60.657803",sin datos
82084270,82,82084,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Provincial De Ciencias Naturales Dr. Ángel Gallardo,San Lorenzo 1949,NA,S2000ARY,341,472 1449,museogallardo@yahoo.com.ar,NA,-32.942,-60.6494,Localización precisa,NA,DNPyM,Provincial,NA,2017,"https://www.google.com/maps?q=-32.942,-60.6494",sin datos
82084270,82,82084,NA,Espacios de Exhibición Patrimonial,Museos,Santa Fe,Rosario,Museo Municipal De Bellas Artes Juan B. Castagnino,Avda. Pellegrini 2202,NA,S2000QDN,341,480 2642,info@museocastagnino.org.ar,NA,-32.9542,-60.6561,Localización precisa,NA,DNPyM,Municipal,1943,2017,"https://www.google.com/maps?q=-32.9542,-60.6561",1940-1979
